sample_id,text,tokens,spans,labels
2315_25,"Par exemple, à chaque fois qu'elle allume la télévision... Et pour sortir de cette morosité du petit écran soit-disant brillant, la clowne partage avec nous la revanche qu'elle a mijotée : elle dézingue les vrais textes de la télé et nous venge en montrant que sous couvert de nous divertir, certaines émissions propagent des idées bien nauséabondes...
","['Par', 'exemple', ',', 'à', 'chaque', 'fois', ""qu'"", 'elle', 'allume', 'la', 'télévision', '...', 'Et', 'pour', 'sortir', 'de', 'cette', 'morosité', 'du', 'petit', 'écran', 'soit-disant', 'brillant', ',', 'la', 'clowne', 'partage', 'avec', 'nous', 'la', 'revanche', ""qu'"", 'elle', 'a', 'mijotée', ':', 'elle', 'dézingue', 'les', 'vrais', 'textes', 'de', 'la', 'télé', 'et', 'nous', 'venge', 'en', 'montrant', 'que', 'sous', 'couvert', 'de', 'nous', 'divertir', ',', 'certaines', 'émissions', 'propagent', 'des', 'idées', 'bien', 'nauséabondes', '...', '\n']","[(132, 138)]",[['fem']]
2340_11,", je suis Aïssata, entrepreneure, passionnée de Mode, de communication et d'écriture.","[',', 'je', 'suis', 'Aïssata', ',', 'entrepreneure', ',', 'passionnée', 'de', 'Mode', ',', 'de', 'communication', 'et', ""d'"", 'écriture', '.']","[(19, 32)]",[['fem']]
2388_2,"Enseignant retraité
Abonné·e de Mediapart
582 Billets
0 Édition
","['Enseignant', 'retraité', '\n', 'Abonné·e', 'de', 'Mediapart', '\n', '582', 'Billets', '\n', '0', 'Édition', '\n']","[(20, 28)]",[['fle']]
2388_3,"Lien 28 janv. 2010
fxavier
Enseignant retraité
Abonné·e de Mediapart
ROUMANIE","['Lien', '28', 'janv.', '2010', '\n', 'fxavier', '\n', 'Enseignant', 'retraité', '\n', 'Abonné·e', 'de', 'Mediapart', '\n', 'ROUMANIE']","[(47, 55)]",[['fle']]
2388_5,"s ignares
Signalez ce contenu à notre équipe
fxavier
Enseignant retraité
Abonné·e de Mediapart
","['s', 'ignares', '\n', 'Signalez', 'ce', 'contenu', 'à', 'notre', 'équipe', '\n', 'fxavier', '\n', 'Enseignant', 'retraité', '\n', 'Abonné·e', 'de', 'Mediapart', '\n']","[(73, 81)]",[['fle']]
2388_43,"de libre expression des abonné·e·s de Mediapart
Bienvenue","['de', 'libre', 'expression', 'des', 'abonné·e·s', 'de', 'Mediapart', '\n', 'Bienvenue']","[(24, 34)]",[['fle']]
2388_44,"dans le Club de Mediapart
Tout·e abonné·e à Mediapart dispose d’un blog","['dans', 'le', 'Club', 'de', 'Mediapart', '\n', 'Tout·e', 'abonné·e', 'à', 'Mediapart', 'dispose', 'd’', 'un', 'blog']","[(26, 41)]",[['fle']]
2388_85,"D’autres sont optionnelles mais contribuent à faciliter votre expérience de lecteur ou de lectrice et d’une certaine façon à soutenir Mediapart : vous pouvez à tout moment donner ou retirer votre consentement.
Acceptez-vous que Mediapart emploie des cookies ou technologies similaires utiles à son fonctionnement ?
Refuser
Accepter
Affiner mes choix
Paramètres de confidentialité
","['D’', 'autres', 'sont', 'optionnelles', 'mais', 'contribuent', 'à', 'faciliter', 'votre', 'expérience', 'de', 'lecteur', 'ou', 'de', 'lectrice', 'et', 'd’', 'une', 'certaine', 'façon', 'à', 'soutenir', 'Mediapart', ':', 'vous', 'pouvez', 'à', 'tout', 'moment', 'donner', 'ou', 'retirer', 'votre', 'consentement', '.', '\n', 'Acceptez', '-vous', 'que', 'Mediapart', 'emploie', 'des', 'cookies', 'ou', 'technologies', 'similaires', 'utiles', 'à', 'son', 'fonctionnement', '?', '\n', 'Refuser', '\n', 'Accepter', '\n', 'Affiner', 'mes', 'choix', '\n', 'Paramètres', 'de', 'confidentialité', '\n']","[(76, 98)]",[['coo']]
2388_89,D’autres sont optionnels mais contribuent à faciliter votre expérience de lecteur ou de lectrice et d’une certaine façon à soutenir Mediapart.,"['D’', 'autres', 'sont', 'optionnels', 'mais', 'contribuent', 'à', 'faciliter', 'votre', 'expérience', 'de', 'lecteur', 'ou', 'de', 'lectrice', 'et', 'd’', 'une', 'certaine', 'façon', 'à', 'soutenir', 'Mediapart', '.']","[(74, 96)]",[['coo']]
2388_95,"Nécessaires au fonctionnement
du site ou de l’application
Connexion des abonné·es, mesure d’audience anonymisée, envoi des notifications push, suivi des pannes, mise en avant de nos services : ces outils sont nécessaires au suivi de l’activité de nos services et à leur bon fonctionnement.
en savoir plus
Voici les différents cookies et technologies similaires compris dans cette catégorie :
Cookies d’authentification : connexion des abonné·es.
AT Internet : mesure d’audience anonymisée
Affichage de contenus éditoriaux multimédias : vidéos (YouTube, Dailymotion, Vimeo, INA), réseaux sociaux (Facebook, Twitter, Instagram, Pinterest), documents (Scribd, Document Cloud, Slideshare), sons (SoundCloud, Spotify, Deezer), cartes (Google Maps, Mapbox, CartoDB, uMap), infographies (Highcharts, GitHub, Datawrapper, Flourish, Infogram, ThingLink, jQuery, Google Fonts, Bootstrap), live blogs (24liveblog, CoverItLive), aide à l’intégration de média dans les publications Journal et Club (Embedly).
Typeform : questionnaires facultatifs pour recueillir les avis des lecteurs sur nos produits numériques.
Datadog (uniquement sur le site web) : indicateurs techniques et équilibrage de charge.
Selligent (uniquement sur le site web) : communication avec l’abonné·e, mise en avant des services, offres et avantages.
Batch (uniquement sur l’application) : envoi de notifications push et de messages in-app.
","['Nécessaires', 'au', 'fonctionnement', '\n', 'du', 'site', 'ou', 'de', 'l’', 'application', '\n', 'Connexion', 'des', 'abonné·es', ',', 'mesure', 'd’', 'audience', 'anonymisée', ',', 'envoi', 'des', 'notifications', 'push', ',', 'suivi', 'des', 'pannes', ',', 'mise', 'en', 'avant', 'de', 'nos', 'services', ':', 'ces', 'outils', 'sont', 'nécessaires', 'au', 'suivi', 'de', 'l’', 'activité', 'de', 'nos', 'services', 'et', 'à', 'leur', 'bon', 'fonctionnement', '.', '\n', 'en', 'savoir', 'plus', '\n', 'Voici', 'les', 'différents', 'cookies', 'et', 'technologies', 'similaires', 'compris', 'dans', 'cette', 'catégorie', ':', '\n', 'Cookies', 'd’', 'authentification', ':', 'connexion', 'des', 'abonné·es', '.', '\n', 'AT', 'Internet', ':', 'mesure', 'd’', 'audience', 'anonymisée', '\n', 'Affichage', 'de', 'contenus', 'éditoriaux', 'multimédias', ':', 'vidéos', '(', 'YouTube', ',', 'Dailymotion', ',', 'Vimeo', ',', 'INA', ')', ',', 'réseaux', 'sociaux', '(', 'Facebook', ',', 'Twitter', ',', 'Instagram', ',', 'Pinterest', ')', ',', 'documents', '(', 'Scribd', ',', 'Document', 'Cloud', ',', 'Slideshare', ')', ',', 'sons', '(', 'SoundCloud', ',', 'Spotify', ',', 'Deezer', ')', ',', 'cartes', '(', 'Google', 'Maps', ',', 'Mapbox', ',', 'CartoDB', ',', 'uMap', ')', ',', 'infographies', '(', 'Highcharts', ',', 'GitHub', ',', 'Datawrapper', ',', 'Flourish', ',', 'Infogram', ',', 'ThingLink', ',', 'jQuery', ',', 'Google', 'Fonts', ',', 'Bootstrap', ')', ',', 'live', 'blogs', '(', '24liveblog', ',', 'CoverItLive', ')', ',', 'aide', 'à', 'l’', 'intégration', 'de', 'média', 'dans', 'les', 'publications', 'Journal', 'et', 'Club', '(', 'Embedly', ')', '.', '\n', 'Typeform', ':', 'questionnaires', 'facultatifs', 'pour', 'recueillir', 'les', 'avis', 'des', 'lecteurs', 'sur', 'nos', 'produits', 'numériques', '.', '\n', 'Datadog', '(', 'uniquement', 'sur', 'le', 'site', 'web', ')', ':', 'indicateurs', 'techniques', 'et', 'équilibrage', 'de', 'charge', '.', '\n', 'Selligent', '(', 'uniquement', 'sur', 'le', 'site', 'web', ')', ':', 'communication', 'avec', 'l’', 'abonné·e', ',', 'mise', 'en', 'avant', 'des', 'services', ',', 'offres', 'et', 'avantages', '.', '\n', 'Batch', '(', 'uniquement', 'sur', 'l’', 'application', ')', ':', 'envoi', 'de', 'notifications', 'push', 'et', 'de', 'messages', 'in-app', '.', '\n']","[(72, 81), (435, 444), (1251, 1259)]","[['fle'], ['fle'], ['fle']]"
2388_101,"Ces outils nous permettent de recueillir des statistiques de fréquentation du site et de l’application mobile pour comprendre les usages, détecter d’éventuels problèmes et optimiser l’ergonomie de nos produits.
en savoir plus
Voici les outils tiers compris dans cette catégorie :
AT Internet : mesure d’audience reliée à l’identifiant d’abonné·e.
Google Analytics (uniquement sur le site web) : mesure d’audience.
CrazyEggs (uniquement sur le site web) : analyse de parcours client.
","['Ces', 'outils', 'nous', 'permettent', 'de', 'recueillir', 'des', 'statistiques', 'de', 'fréquentation', 'du', 'site', 'et', 'de', 'l’', 'application', 'mobile', 'pour', 'comprendre', 'les', 'usages', ',', 'détecter', 'd’', 'éventuels', 'problèmes', 'et', 'optimiser', 'l’', 'ergonomie', 'de', 'nos', 'produits', '.', '\n', 'en', 'savoir', 'plus', '\n', 'Voici', 'les', 'outils', 'tiers', 'compris', 'dans', 'cette', 'catégorie', ':', '\n', 'AT', 'Internet', ':', 'mesure', 'd’', 'audience', 'reliée', 'à', 'l’', 'identifiant', 'd’', 'abonné·e', '.', '\n', 'Google', 'Analytics', '(', 'uniquement', 'sur', 'le', 'site', 'web', ')', ':', 'mesure', 'd’', 'audience', '.', '\n', 'CrazyEggs', '(', 'uniquement', 'sur', 'le', 'site', 'web', ')', ':', 'analyse', 'de', 'parcours', 'client', '.', '\n']","[(337, 345)]",[['fle']]
2407_14,"Qui doit s'y conformer?
Titulaires de charge publique
Députées et députés
","['Qui', 'doit', ""s'"", 'y', 'conformer', '?', '\n', 'Titulaires', 'de', 'charge', 'publique', '\n', 'Députées', 'et', 'députés', '\n']","[(54, 73)]",[['coo']]
2407_17,"Aider nos administrées et administrés à se conformer
Assurer la transparence
","['Aider', 'nos', 'administrées', 'et', 'administrés', 'à', 'se', 'conformer', '\n', 'Assurer', 'la', 'transparence', '\n']","[(10, 37)]",[['coo']]
2415_16,"dans : Société
Le pronom « iel » fait son apparition dans le dictionnaire Le Robert
25 novembre 2021, 3 h 54 min
La Chine veut réprimander les parents en cas de mauvais comportement de leur enfant
18 novembre 2021, 11 h 35 min
Corée du Sud : une querelle générationnelle sur fond de « Squid Game »
18 novembre 2021, 11 h 35 min
Inde : le nombre de personnes décédées chaque année est un mystère
18 octobre 2021, 18 h 45 min
En Chine aussi, des femmes préfèrent « louer des hommes » pour un temps limité
18 octobre 2021, 18 h 45 min
La Californie veut rémunérer les toxicomanes pour les faire décrocher
18 octobre 2021, 18 h 45 min
C’est tout chaud !
","['dans', ':', 'Société', '\n', 'Le', 'pronom', '«', 'iel', '»', 'fait', 'son', 'apparition', 'dans', 'le', 'dictionnaire', 'Le', 'Robert', '\n', '25', 'novembre', '2021', ',', '3', 'h', '54', 'min', '\n', 'La', 'Chine', 'veut', 'réprimander', 'les', 'parents', 'en', 'cas', 'de', 'mauvais', 'comportement', 'de', 'leur', 'enfant', '\n', '18', 'novembre', '2021', ',', '11', 'h', '35', 'min', '\n', 'Corée', 'du', 'Sud', ':', 'une', 'querelle', 'générationnelle', 'sur', 'fond', 'de', '«', 'Squid', 'Game', '»', '\n', '18', 'novembre', '2021', ',', '11', 'h', '35', 'min', '\n', 'Inde', ':', 'le', 'nombre', 'de', 'personnes', 'décédées', 'chaque', 'année', 'est', 'un', 'mystère', '\n', '18', 'octobre', '2021', ',', '18', 'h', '45', 'min', '\n', 'En', 'Chine', 'aussi', ',', 'des', 'femmes', 'préfèrent', '«', 'louer', 'des', 'hommes', '»', 'pour', 'un', 'temps', 'limité', '\n', '18', 'octobre', '2021', ',', '18', 'h', '45', 'min', '\n', 'La', 'Californie', 'veut', 'rémunérer', 'les', 'toxicomanes', 'pour', 'les', 'faire', 'décrocher', '\n', '18', 'octobre', '2021', ',', '18', 'h', '45', 'min', '\n', 'C’', 'est', 'tout', 'chaud', '!', '\n']","[(27, 30)]",[['neu']]
2415_17,"Le pronom « iel » fait son apparition dans le dictionnaire Le Robert
25 novembre 2021, 3 h 54 min
La Chine veut réprimander les parents en cas de mauvais comportement de leur enfant
18 novembre 2021, 11 h 35 min
Corée du Sud : une querelle générationnelle sur fond de « Squid Game »
18 novembre 2021, 11 h 35 min
Quels sont les parcs d’attractions les plus fréquentés en France ?
15 novembre 2021, 19 h 39 min
Essayer avant d’acheter : une tendance qui s’élargit
28 octobre 2021, 15 h 35 min
Inde : le nombre de personnes décédées chaque année est un mystère
18 octobre 2021, 18 h 45 min
CitizenPost est un magazine qui décrypte les nouvelles tendances de consommation en matière d’alimentation, de beauté ou encore d’environnement.","['Le', 'pronom', '«', 'iel', '»', 'fait', 'son', 'apparition', 'dans', 'le', 'dictionnaire', 'Le', 'Robert', '\n', '25', 'novembre', '2021', ',', '3', 'h', '54', 'min', '\n', 'La', 'Chine', 'veut', 'réprimander', 'les', 'parents', 'en', 'cas', 'de', 'mauvais', 'comportement', 'de', 'leur', 'enfant', '\n', '18', 'novembre', '2021', ',', '11', 'h', '35', 'min', '\n', 'Corée', 'du', 'Sud', ':', 'une', 'querelle', 'générationnelle', 'sur', 'fond', 'de', '«', 'Squid', 'Game', '»', '\n', '18', 'novembre', '2021', ',', '11', 'h', '35', 'min', '\n', 'Quels', 'sont', 'les', 'parcs', 'd’', 'attractions', 'les', 'plus', 'fréquentés', 'en', 'France', '\u2009', '?', '\n', '15', 'novembre', '2021', ',', '19', 'h', '39', 'min', '\n', 'Essayer', 'avant', 'd’', 'acheter', ':', 'une', 'tendance', 'qui', 's’', 'élargit', '\n', '28', 'octobre', '2021', ',', '15', 'h', '35', 'min', '\n', 'Inde', ':', 'le', 'nombre', 'de', 'personnes', 'décédées', 'chaque', 'année', 'est', 'un', 'mystère', '\n', '18', 'octobre', '2021', ',', '18', 'h', '45', 'min', '\n', 'CitizenPost', 'est', 'un', 'magazine', 'qui', 'décrypte', 'les', 'nouvelles', 'tendances', 'de', 'consommation', 'en', 'matière', 'd’', 'alimentation', ',', 'de', 'beauté', 'ou', 'encore', 'd’', 'environnement', '.']","[(12, 15)]",[['neu']]
2416_51,parce que nous ne sommes pas tous et toutes ici pour apprendre les mêmes choses.,"['parce', 'que', 'nous', 'ne', 'sommes', 'pas', 'tous', 'et', 'toutes', 'ici', 'pour', 'apprendre', 'les', 'mêmes', 'choses', '.']","[(29, 43)]",[['coo']]
2421_32,"Le prix Francis Baxter
soutient la carrière d’un.e jeune compositeur.trice de musique populaire et récompense le talent d’un.e artiste professionnel.le de l’accordéon.","['Le', 'prix', 'Francis', 'Baxter', '\n', 'soutient', 'la', 'carrière', 'd’', 'un.e', 'jeune', 'compositeur.trice', 'de', 'musique', 'populaire', 'et', 'récompense', 'le', 'talent', 'd’', 'un.e', 'artiste', 'professionnel.le', 'de', 'l’', 'accordéon', '.']","[(135, 151)]",[['fle']]
2429_46,"Canada recherche une personne au poste de coordonnateur(trice), administration des programmes
27 novembre 2021
«","['Canada', 'recherche', 'une', 'personne', 'au', 'poste', 'de', 'coordonnateur(trice)', ',', 'administration', 'des', 'programmes', '\n', '27', 'novembre', '2021', '\n', '«']","[(42, 62)]",[['fle']]
2429_55,"Canada recherche une personne au poste de coordonnateur(trice), administration des programmes
27 novembre 2021
Lire la suite...
Offre d’emploi","['Canada', 'recherche', 'une', 'personne', 'au', 'poste', 'de', 'coordonnateur(trice)', ',', 'administration', 'des', 'programmes', '\n', '27', 'novembre', '2021', '\n', 'Lire', 'la', 'suite', '...', '\n', 'Offre', 'd’', 'emploi']","[(42, 62)]",[['fle']]
2429_57,"l MILE END est à la recherche d’un(e) Coordonnateur(trice) au matériel
25 novembre 2021
","['l', 'MILE', 'END', 'est', 'à', 'la', 'recherche', 'd’', 'un(e)', 'Coordonnateur(trice)', 'au', 'matériel', '\n', '25', 'novembre', '2021', '\n']","[(38, 58)]",[['fle']]
2431_1,Il propose aux professeur-e-s de la HES-SO,"['Il', 'propose', 'aux', 'professeur-e-s', 'de', 'la', 'HES-SO']","[(15, 29)]",[['fle']]
2449_23,"- Manger durable en restauration collective : https://tice.agrocampus-ouest.fr/mod/page/view.php?id=20503
Auteur-e-s de la ressource : AGROCAMPUS OUEST, site de Beg Meil
Titre de la ressource : Classeur Enseigner la Durabilité des Pratiques et Systèmes Alimentaires
Complément de titre : Volume, etc.
Outil pédagogique de l'enseignement agricole : Oui
Date de parution : 2015
Ã?diteur :","['-', 'Manger', 'durable', 'en', 'restauration', 'collective', ':', 'https://tice.agrocampus-ouest.fr', '/', 'mod', '/', 'page', '/', 'view.php?id=20503', '\n', 'Auteur-e-s', 'de', 'la', 'ressource', ':', 'AGROCAMPUS', 'OUEST', ',', 'site', 'de', 'Beg', 'Meil', '\n', 'Titre', 'de', 'la', 'ressource', ':', 'Classeur', 'Enseigner', 'la', 'Durabilité', 'des', 'Pratiques', 'et', 'Systèmes', 'Alimentaires', '\n', 'Complément', 'de', 'titre', ':', 'Volume', ',', 'etc.', '\n', 'Outil', 'pédagogique', 'de', ""l'"", 'enseignement', 'agricole', ':', 'Oui', '\n', 'Date', 'de', 'parution', ':', '2015', '\n', 'Ã?diteur', ':']","[(106, 116)]",[['fle']]
2449_33,"Les établissement supérieurs de Ministère de l'agriculture et le réseau national EDD de l'enseignement agricole présentent les angles d'approche possible autours d'un projet d'établissement en démarche de développement durable.
Auteur-e-s de la ressource : Montpellier SupAgro? et le Réseau National EDD de l'enseignement agricole
Ministère de l'agriculture, de l'agroalimentaire et de la forêt
Courriel : orane.bischoff@supagro.fr
Titre de la ressource : L'éducation au développement durable dans l'enseignement agricole en lien avec le nouveau programme Enseigner à produire autrement
Complément de titre : Volume, etc.
Outil pédagogique de l'enseignement agricole : Oui
Date de parution : 2015
Ã?diteur : Montpellier SupAgro
Type de ressource : Fichier téléchargeable
","['Les', 'établissement', 'supérieurs', 'de', 'Ministère', 'de', ""l'"", 'agriculture', 'et', 'le', 'réseau', 'national', 'EDD', 'de', ""l'"", 'enseignement', 'agricole', 'présentent', 'les', 'angles', ""d'"", 'approche', 'possible', 'autours', ""d'"", 'un', 'projet', ""d'"", 'établissement', 'en', 'démarche', 'de', 'développement', 'durable', '.', '\n', 'Auteur-e-s', 'de', 'la', 'ressource', ':', 'Montpellier', 'SupAgro', '?', 'et', 'le', 'Réseau', 'National', 'EDD', 'de', ""l'"", 'enseignement', 'agricole', '\n', 'Ministère', 'de', ""l'"", 'agriculture', ',', 'de', ""l'"", 'agroalimentaire', 'et', 'de', 'la', 'forêt', '\n', 'Courriel', ':', 'orane.bischoff@supagro.fr', '\n', 'Titre', 'de', 'la', 'ressource', ':', ""L'"", 'éducation', 'au', 'développement', 'durable', 'dans', ""l'"", 'enseignement', 'agricole', 'en', 'lien', 'avec', 'le', 'nouveau', 'programme', 'Enseigner', 'à', 'produire', 'autrement', '\n', 'Complément', 'de', 'titre', ':', 'Volume', ',', 'etc.', '\n', 'Outil', 'pédagogique', 'de', ""l'"", 'enseignement', 'agricole', ':', 'Oui', '\n', 'Date', 'de', 'parution', ':', '2015', '\n', 'Ã?diteur', ':', 'Montpellier', 'SupAgro', '\n', 'Type', 'de', 'ressource', ':', 'Fichier', 'téléchargeable', '\n']","[(228, 238)]",[['fle']]
2449_37,"les 4 axes structurants et la gouvernance au plan
Auteur-e-s de la ressource : DGER
","['les', '4', 'axes', 'structurants', 'et', 'la', 'gouvernance', 'au', 'plan', '\n', 'Auteur-e-s', 'de', 'la', 'ressource', ':', 'DGER', '\n']","[(50, 60)]",[['fle']]
2474_99,"Il y a toute l'humanité de ces femmes brisées, différentes, mais solidaires, il y a aussi ce récit fascinant d'un Istanbul des marginaux et des laissé(e)s pour compte.","['Il', 'y', 'a', 'toute', ""l'"", 'humanité', 'de', 'ces', 'femmes', 'brisées', ',', 'différentes', ',', 'mais', 'solidaires', ',', 'il', 'y', 'a', 'aussi', 'ce', 'récit', 'fascinant', ""d'"", 'un', 'Istanbul', 'des', 'marginaux', 'et', 'des', 'laissé(e)s', 'pour', 'compte', '.']","[(144, 154)]",[['fle']]
2474_100,"Dans un pays sous la botte d'un néo-sultan.
Mais il y a aussi toute cette mysticité inconnue pour moi, qui construit des systèmes atroces de domination, mais peut être pour certain(e)s quelque chose de presque émancipateur.
","['Dans', 'un', 'pays', 'sous', 'la', 'botte', ""d'"", 'un', 'néo-sultan', '.', '\n', 'Mais', 'il', 'y', 'a', 'aussi', 'toute', 'cette', 'mysticité', 'inconnue', 'pour', 'moi', ',', 'qui', 'construit', 'des', 'systèmes', 'atroces', 'de', 'domination', ',', 'mais', 'peut', 'être', 'pour', 'certain(e)s', 'quelque', 'chose', 'de', 'presque', 'émancipateur', '.', '\n']","[(173, 184)]",[['fle']]
2493_0,Marie-Hélène Goulet devient docteure en sciences infirmières,"['Marie-Hélène', 'Goulet', 'devient', 'docteure', 'en', 'sciences', 'infirmières']","[(28, 36)]",[['fem']]
2493_32,"Goulet devient docteure en sciences infirmières
","['Goulet', 'devient', 'docteure', 'en', 'sciences', 'infirmières', '\n']","[(15, 23)]",[['fem']]
2493_34,"Goulet devient docteure en sciences infirmières
12 septembre 2016","['Goulet', 'devient', 'docteure', 'en', 'sciences', 'infirmières', '\n', '12', 'septembre', '2016']","[(15, 23)]",[['fem']]
2493_38,"Elle a bénéficié de la direction de Caroline Larue, professeure titulaire de la Faculté des sciences infirmières.
","['Elle', 'a', 'bénéficié', 'de', 'la', 'direction', 'de', 'Caroline', 'Larue', ',', 'professeure', 'titulaire', 'de', 'la', 'Faculté', 'des', 'sciences', 'infirmières', '.', '\n']","[(52, 63)]",[['fem']]
2499_28,"Un chouette événement qui réunit dans un même endroit celles et ceux qui s’interrogent sur des problématiques communes et trouvent des réponses pour avancer.
","['Un', 'chouette', 'événement', 'qui', 'réunit', 'dans', 'un', 'même', 'endroit', 'celles', 'et', 'ceux', 'qui', 's’', 'interrogent', 'sur', 'des', 'problématiques', 'communes', 'et', 'trouvent', 'des', 'réponses', 'pour', 'avancer', '.', '\n']","[(54, 68)]",[['coo']]
2499_49,", auteure culinaire vegan sans gluten","[',', 'auteure', 'culinaire', 'vegan', 'sans', 'gluten']","[(2, 9)]",[['fem']]
2499_133,Etrangère,['Etrangère'],"[(0, 9)]",[['fem']]
2508_7,"Une fois authentifié(e), vous accéderez à vos applications.
En cas de problèmes:
Contactez l'assistance.dsa@agriculture.gouv.fr
Si aucune fenêtre de connexion n'apparait, l'url applicative n'est pas référencée auprès du Ministère de l'Agriculture et de l'Alimentation.","['Une', 'fois', 'authentifié(e)', ',', 'vous', 'accéderez', 'à', 'vos', 'applications', '.', '\n', 'En', 'cas', 'de', 'problèmes', ':', '\n', 'Contactez', ""l'"", 'assistance.dsa@agriculture.gouv.fr', '\n', 'Si', 'aucune', 'fenêtre', 'de', 'connexion', ""n'"", 'apparait', ',', ""l'"", 'url', 'applicative', ""n'"", 'est', 'pas', 'référencée', 'auprès', 'du', 'Ministère', 'de', ""l'"", 'Agriculture', 'et', 'de', ""l'"", 'Alimentation', '.']","[(9, 23)]",[['fle']]
2532_5,"En tant qu’auteure, elle a actuellement onze livres à son actif, qui sont en cours de correction pour rejoindre les rangs des maisons d’édition.","['En', 'tant', 'qu’', 'auteure', ',', 'elle', 'a', 'actuellement', 'onze', 'livres', 'à', 'son', 'actif', ',', 'qui', 'sont', 'en', 'cours', 'de', 'correction', 'pour', 'rejoindre', 'les', 'rangs', 'des', 'maisons', 'd’', 'édition', '.']","[(11, 18)]",[['fem']]
2532_7,"En tant qu’auteure auto-éditée, elle a voulu pouvoir gérer de A à Z la parution de ses romans et s’est donc formée en graphisme pour pouvoir créer ses propres couvertures.","['En', 'tant', 'qu’', 'auteure', 'auto-éditée', ',', 'elle', 'a', 'voulu', 'pouvoir', 'gérer', 'de', 'A', 'à', 'Z', 'la', 'parution', 'de', 'ses', 'romans', 'et', 's’', 'est', 'donc', 'formée', 'en', 'graphisme', 'pour', 'pouvoir', 'créer', 'ses', 'propres', 'couvertures', '.']","[(11, 18)]",[['fem']]
2532_11,"Nathalie Massin : Auteure et Correctrice
Après 20 ans d’enseignement dans l’Éducation nationale, Nathalie, passionnée de lecture et d’écriture, prend son courage à deux mains et décide de se reconvertir au métier de correctrice-relectrice.
","['Nathalie', 'Massin', ':', 'Auteure', 'et', 'Correctrice', '\n', 'Après', '20', 'ans', 'd’', 'enseignement', 'dans', 'l’', 'Éducation', 'nationale', ',', 'Nathalie', ',', 'passionnée', 'de', 'lecture', 'et', 'd’', 'écriture', ',', 'prend', 'son', 'courage', 'à', 'deux', 'mains', 'et', 'décide', 'de', 'se', 'reconvertir', 'au', 'métier', 'de', 'correctrice-relectrice', '.', '\n']","[(18, 25)]",[['fem']]
2543_39,"Edcom propose un poste de Chargé(e) Communication et E-Marketing en CDD de 6 mois...
Posté par xavier.lucas@edcom.fr le Oct 8, 2021
0
","['Edcom', 'propose', 'un', 'poste', 'de', 'Chargé(e)', 'Communication', 'et', 'E-Marketing', 'en', 'CDD', 'de', '6', 'mois', '...', '\n', 'Posté', 'par', 'xavier.lucas@edcom.fr', 'le', 'Oct', '8', ',', '2021', '\n', '0', '\n']","[(26, 35)]",[['fle']]
2543_77,"Edcom propose un poste de Chargé(e) Communication et E-Marketing en CDD de 6 mois
","['Edcom', 'propose', 'un', 'poste', 'de', 'Chargé(e)', 'Communication', 'et', 'E-Marketing', 'en', 'CDD', 'de', '6', 'mois', '\n']","[(26, 35)]",[['fle']]
2544_9,"Derniers articles
Contagiosité, vaccins, présence en Europe... Tout ce qu'il faut savoir sur le variant Omicron
L'urgence d'une taxe sur le kérosène pour l'aérien, par Aurélien Saussay
À découvrir
L'Express Canada
Idées
Dossiers à la une
Les chroniques de Nicolas BouzouLes chroniques de Marion Van RenterghemRaphaël Enthoven
Derniers articles
Tribune
Variant Omicron : l'égoïsme et l'aveuglement nous mènent à l'abîme, par le Pr Gilbert Deray
Entretien
Michel Foucher : ""On n'est pas citoyen du monde, mais du pays où l'on vote""
Chronique
Pronom ""iel"" : La langue française, arme de confrontation massive, par Marylin Maeso
Votre Argent
Rubriques
Placements","['Derniers', 'articles', '\n', 'Contagiosité', ',', 'vaccins', ',', 'présence', 'en', 'Europe', '...', 'Tout', 'ce', ""qu'"", 'il', 'faut', 'savoir', 'sur', 'le', 'variant', 'Omicron', '\n', ""L'"", 'urgence', ""d'"", 'une', 'taxe', 'sur', 'le', 'kérosène', 'pour', ""l'"", 'aérien', ',', 'par', 'Aurélien', 'Saussay', '\n', 'À', 'découvrir', '\n', ""L'"", 'Express', 'Canada', '\n', 'Idées', '\n', 'Dossiers', 'à', 'la', 'une', '\n', 'Les', 'chroniques', 'de', 'Nicolas', 'BouzouLes', 'chroniques', 'de', 'Marion', 'Van', 'RenterghemRaphaël', 'Enthoven', '\n', 'Derniers', 'articles', '\n', 'Tribune', '\n', 'Variant', 'Omicron', ':', ""l'"", 'égoïsme', 'et', ""l'"", 'aveuglement', 'nous', 'mènent', 'à', ""l'"", 'abîme', ',', 'par', 'le', 'Pr', 'Gilbert', 'Deray', '\n', 'Entretien', '\n', 'Michel', 'Foucher', ':', '""', 'On', ""n'"", 'est', 'pas', 'citoyen', 'du', 'monde', ',', 'mais', 'du', 'pays', 'où', ""l'"", 'on', 'vote', '""', '\n', 'Chronique', '\n', 'Pronom', '""', 'iel', '""', ':', 'La', 'langue', 'française', ',', 'arme', 'de', 'confrontation', 'massive', ',', 'par', 'Marylin', 'Maeso', '\n', 'Votre', 'Argent', '\n', 'Rubriques', '\n', 'Placements']","[(548, 551)]",[['neu']]
